energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_album_name,playlist_name,track_name,track_album_release_date,instrumentalness,mode,key,duration_ms,acousticness,playlist_subgenre,popularity_group,release_year,duration_min
0.764,140.113,0.882,arabic,-5.241,0.119,0.886,"Central Cee, Lil Baby",4.0,0.204,81,BAND4BAND (feat. Lil Baby),Arab X,BAND4BAND (feat. Lil Baby),2024-05-23,0.0,1.0,11.0,140733.0,0.359,modern,High,2024.0,2.34555
0.634,101.837,0.502,arabic,-3.367,0.188,0.645,"Asake, Wizkid",3.0,0.144,72,Lungu Boy,Arab X,MMS,2024-08-08,0.0341,0.0,8.0,219628.0,0.677,modern,High,2024.0,3.6604666666666668
0.64,112.984,0.869,arabic,-7.677,0.0747,0.535,"Asake, Travis Scott",4.0,0.0424,68,Lungu Boy,Arab X,Active,2024-08-08,0.00119,0.0,5.0,172598.0,0.011,modern,High,2024.0,2.8766333333333334
0.719,113.012,0.897,arabic,-7.164,0.0677,0.546,"Smur Lee, ODUMODUBLVCK, Shallipopi",4.0,0.157,71,JUJU (feat. Shallipopi),Arab X,JUJU (feat. Shallipopi),2024-08-22,0.000531,0.0,6.0,157756.0,0.116,modern,High,2024.0,2.6292666666666666
0.668,87.973,0.573,arabic,-4.356,0.109,0.145,"Metro Boomin, Future, Don Toliver",4.0,0.0467,82,HEROES & VILLAINS,Arab X,Too Many Nights (feat. Don Toliver & with Future),2022-12-02,4.01e-05,0.0,7.0,199920.0,0.189,modern,High,2022.0,3.332
0.52,95.865,0.578,arabic,-8.399,0.124,0.425,"FOLA, Bnxn",4.0,0.151,68,alone (Remix),Arab X,alone - Remix,2024-10-04,3.38e-06,0.0,11.0,154579.0,0.554,modern,High,2024.0,2.5763166666666666
0.841,147.989,0.754,arabic,-4.563,0.0903,0.838,Rema,4.0,0.0921,68,HEIS,Arab X,OZEBA,2024-07-10,0.0,1.0,2.0,137684.0,0.136,modern,High,2024.0,2.2947333333333333
0.683,145.379,0.501,arabic,-7.881,0.0685,0.623,"Bnxn, Rema",5.0,0.211,71,Fi Kan We Kan,Arab X,Fi Kan We Kan,2024-10-15,9.25e-05,0.0,6.0,161379.0,0.109,modern,High,2024.0,2.68965
0.648,93.2,0.737,arabic,-5.493,0.105,0.746,"Wizkid, Brent Faiyaz",4.0,0.138,77,Piece of My Heart (feat. Brent Faiyaz),Arab X,Piece of My Heart (feat. Brent Faiyaz),2024-10-18,6.92e-06,1.0,1.0,259354.0,0.252,modern,High,2024.0,4.322566666666667
0.541,139.978,0.716,arabic,-7.909,0.115,0.387,"Lil Baby, Gunna, Lil Uzi Vert",4.0,0.149,72,Harder Than Ever,Arab X,Life Goes On,2018-05-18,0.0,1.0,1.0,247055.0,0.0021,modern,High,2018.0,4.117583333333333
0.874,118.079,0.774,arabic,-5.641,0.413,0.927,Wizkid,4.0,0.0488,75,Kese (Dance),Arab X,Kese (Dance),2024-11-15,0.34,0.0,5.0,174053.0,0.142,modern,High,2024.0,2.9008833333333333
0.52,120.001,0.672,pop,-7.747,0.115,0.37,One Direction,4.0,0.0353,89,FOUR (Deluxe),Soft Pop Hits,Night Changes,2014-11-17,0.0,1.0,8.0,226600.0,0.859,soft,High,2014.0,3.776666666666667
0.366,141.981,0.604,pop,-7.519,0.133,0.13,Adele,4.0,0.0282,77,Easy On Me,Soft Pop Hits,Easy On Me,2021-10-14,0.0,1.0,5.0,224695.0,0.578,soft,High,2021.0,3.7449166666666667
0.422,119.964,0.53,pop,-6.262,0.107,0.349,Miley Cyrus,4.0,0.0342,78,Bangerz (Deluxe Version),Soft Pop Hits,Wrecking Ball,2013-10-04,0.0,1.0,5.0,221360.0,0.407,soft,High,2013.0,3.6893333333333334
0.264,119.93,0.422,pop,-7.064,0.132,0.331,John Legend,4.0,0.0322,83,Love In The Future (Expanded Edition),Soft Pop Hits,All of Me,2013-08-30,0.0,1.0,8.0,269560.0,0.922,soft,High,2013.0,4.492666666666667
0.547,95.0,0.778,pop,-7.273,0.132,0.442,"P!nk, Nate Ruess",4.0,0.0489,83,The Truth About Love,Soft Pop Hits,Just Give Me a Reason (feat. Nate Ruess),2012-09-18,0.000306,1.0,2.0,242733.0,0.344,soft,High,2012.0,4.04555
0.706,122.013,0.663,pop,-4.972,0.115,0.474,OneRepublic,4.0,0.0383,71,Native,Soft Pop Hits,Counting Stars,2014-01-01,0.0,0.0,1.0,257840.0,0.0654,soft,High,2014.0,4.2973333333333334
0.779,173.799,0.468,pop,-4.839,0.101,0.26,Sia,4.0,0.0779,77,This Is Acting (Deluxe Version),Soft Pop Hits,Unstoppable,2016-10-21,0.000373,1.0,9.0,217747.0,0.112,soft,High,2016.0,3.6291166666666665
0.661,173.372,0.429,pop,-7.227,0.234,0.285,Coldplay,4.0,0.0281,89,Parachutes,Soft Pop Hits,Yellow,2000-07-10,0.000121,1.0,11.0,266773.0,0.00239,soft,High,2000.0,4.4462166666666665
0.454,159.982,0.689,pop,-7.643,0.0707,0.912,Djo,4.0,0.0584,89,DECIDE,Soft Pop Hits,End of Beginning,2022-09-16,0.00259,1.0,2.0,159246.0,0.0351,soft,High,2022.0,2.6541
0.5,117.896,0.664,pop,-6.935,0.0966,0.801,Noah Kahan,4.0,0.0651,87,Stick Season,Soft Pop Hits,Stick Season,2022-10-14,0.0,1.0,9.0,182347.0,0.799,soft,High,2022.0,3.0391166666666667
0.28,72.795,0.612,pop,-8.648,0.088,0.387,Bruno Mars,4.0,0.0434,87,Unorthodox Jukebox,Soft Pop Hits,When I Was Your Man,2012-12-07,0.0,1.0,0.0,213827.0,0.932,soft,High,2012.0,3.5637833333333333
0.663,121.07,0.6,pop,-5.802,0.119,0.286,One Direction,4.0,0.0477,86,Midnight Memories (Deluxe),Soft Pop Hits,Story of My Life,2013-11-25,0.0,1.0,3.0,245493.0,0.225,soft,High,2013.0,4.09155
0.537,122.769,0.445,pop,-8.532,0.0944,0.131,Tom Odell,4.0,0.04,86,Long Way Down (Deluxe),Soft Pop Hits,Another Love,2013-06-24,1.65e-05,0.0,4.0,244360.0,0.695,soft,High,2013.0,4.072666666666667
0.635,103.019,0.617,pop,-6.769,0.164,0.446,"The Chainsmokers, Coldplay",4.0,0.0317,86,Memories...Do Not Open,Soft Pop Hits,Something Just Like This,2017-04-07,1.44e-05,0.0,11.0,247160.0,0.0498,soft,High,2017.0,4.1193333333333335
0.296,115.284,0.351,pop,-10.109,0.095,0.12,"Billie Eilish, Khalid",4.0,0.0333,86,lovely (with Khalid),Soft Pop Hits,lovely (with Khalid),2018-04-19,0.0,0.0,4.0,200186.0,0.934,soft,High,2018.0,3.3364333333333334
0.697,138.992,0.74,pop,-4.912,0.224,0.732,Sabrina Carpenter,4.0,0.034,86,emails i can't send,Soft Pop Hits,Nonsense,2022-07-15,0.0,1.0,8.0,163648.0,0.0268,soft,High,2022.0,2.7274666666666665
0.652,95.977,0.825,pop,-3.183,0.0931,0.931,Ed Sheeran,4.0,0.0802,86,÷ (Deluxe),Soft Pop Hits,Shape of You,2017-03-03,0.0,0.0,1.0,233713.0,0.581,soft,High,2017.0,3.8952166666666668
0.192,175.212,0.369,pop,-12.151,0.0954,0.148,Zach Bryan,3.0,0.04,85,Something in the Orange,Soft Pop Hits,Something in the Orange,2022-04-22,8.35e-06,0.0,4.0,228013.0,0.555,soft,High,2022.0,3.8002166666666666
0.841,109.021,0.635,pop,-5.379,0.0622,0.424,Bruno Mars,4.0,0.0422,85,Doo-Wops & Hooligans,Soft Pop Hits,Just the Way You Are,2010-05-11,0.0,1.0,5.0,220734.0,0.0134,soft,High,2010.0,3.6789
0.557,85.043,0.358,pop,-7.398,0.0902,0.494,James Arthur,4.0,0.059,85,Back from the Edge,Soft Pop Hits,Say You Won't Let Go,2016-10-28,0.0,1.0,10.0,211467.0,0.695,soft,High,2016.0,3.52445
0.607,81.001,0.684,pop,-8.127,0.191,0.498,Miguel,4.0,0.1,85,All I Want Is You,Soft Pop Hits,Sure Thing,2010-11-26,0.000307,0.0,11.0,195373.0,0.0267,soft,High,2010.0,3.2562166666666665
0.448,95.05,0.599,pop,-6.312,0.106,0.168,Ed Sheeran,3.0,0.0232,86,÷ (Deluxe),Soft Pop Hits,Perfect,2017-03-03,0.0,1.0,8.0,263400.0,0.163,soft,High,2017.0,4.39
0.442,146.277,0.557,pop,-7.224,0.11,0.213,Coldplay,4.0,0.0243,84,A Rush of Blood to the Head,Soft Pop Hits,The Scientist,2002-08-27,1.46e-05,1.0,5.0,309600.0,0.731,soft,High,2002.0,5.16
0.552,75.881,0.346,pop,-6.864,0.114,0.0789,Adele,4.0,0.0282,84,Skyfall,Soft Pop Hits,Skyfall,2012-10-04,0.0,0.0,0.0,286480.0,0.417,soft,High,2012.0,4.774666666666667
0.822,167.997,0.604,pop,-4.833,0.147,0.288,Imagine Dragons,4.0,0.0438,84,Evolve,Soft Pop Hits,Thunder,2017-06-23,0.134,1.0,0.0,187147.0,0.00672,soft,High,2017.0,3.1191166666666668
0.543,68.534,0.359,pop,-7.582,0.118,0.453,Taylor Swift,4.0,0.0919,84,Lover,Soft Pop Hits,Lover,2019-08-23,1.58e-05,1.0,7.0,221307.0,0.492,soft,High,2019.0,3.68845
0.763,120.042,0.695,pop,-3.497,0.0863,0.551,Post Malone,4.0,0.0396,83,Hollywood's Bleeding,Soft Pop Hits,Circles,2019-09-06,0.00242,1.0,0.0,215280.0,0.189,soft,High,2019.0,3.588
0.425,102.078,0.357,pop,-7.301,0.322,0.27,Conan Gray,3.0,0.0333,83,Kid Krow,Soft Pop Hits,Heather,2020-03-20,0.0,1.0,5.0,198040.0,0.584,soft,High,2020.0,3.300666666666667
0.741,153.96,0.601,pop,-5.569,0.415,0.441,Justin Bieber,4.0,0.0478,83,Justice,Soft Pop Hits,Ghost,2021-03-19,2.91e-05,1.0,2.0,153190.0,0.185,soft,High,2021.0,2.553166666666667
0.713,120.032,0.742,pop,-5.522,0.059,0.879,Maroon 5,4.0,0.0303,83,V,Soft Pop Hits,Maps,2014-09-02,0.0,0.0,1.0,189960.0,0.0205,soft,High,2014.0,3.166
0.379,107.989,0.614,pop,-10.48,0.0986,0.201,Ed Sheeran,4.0,0.0476,84,x (Deluxe Edition),Soft Pop Hits,Photograph,2014-06-21,0.000464,1.0,4.0,258987.0,0.607,soft,High,2014.0,4.31645
0.754,149.789,0.752,pop,-6.684,0.0486,0.755,Shawn Mendes,4.0,0.0615,82,Handwritten,Soft Pop Hits,Stitches,2015-04-14,0.0,1.0,1.0,206880.0,0.0151,soft,High,2015.0,3.448
0.417,138.178,0.209,pop,-8.74,0.113,0.124,Coldplay,4.0,0.0338,82,X&Y,Soft Pop Hits,Fix You,2005-06-07,0.00196,1.0,3.0,295533.0,0.164,soft,High,2005.0,4.92555
0.603,97.994,0.712,pop,-5.52,0.115,0.67,Luke Combs,4.0,0.0262,82,Gettin' Old,Soft Pop Hits,Fast Car,2023-03-24,0.0,1.0,8.0,265493.0,0.186,soft,High,2023.0,4.424883333333334
0.574,111.881,0.459,pop,-4.857,0.0885,0.183,Lewis Capaldi,4.0,0.0577,81,Divinely Uninspired To A Hellish Extent (Extended Edition),Soft Pop Hits,Before You Go,2019-11-22,0.0,1.0,3.0,215107.0,0.608,soft,High,2019.0,3.5851166666666665
0.648,96.888,0.633,pop,-6.645,0.161,0.49,Taylor Swift,4.0,0.062,81,Midnights,Soft Pop Hits,Anti-Hero,2022-10-21,2.62e-06,1.0,4.0,200690.0,0.121,soft,High,2022.0,3.3448333333333333
0.776,77.987,0.585,pop,-5.898,0.3,0.427,Avril Lavigne,4.0,0.0459,81,Let Go,Soft Pop Hits,Complicated,2002-06-04,7.74e-06,1.0,5.0,244507.0,0.0572,soft,High,2002.0,4.075116666666666
0.585,139.631,0.449,pop,-6.761,0.0833,0.212,Coldplay,4.0,0.0268,81,Mylo Xyloto,Soft Pop Hits,Paradise,2011-10-24,8.75e-05,1.0,5.0,278719.0,0.0509,soft,High,2011.0,4.645316666666667
0.327,91.05,0.775,pop,-7.241,0.0821,0.595,Maroon 5,4.0,0.0557,82,JORDI (Deluxe),Soft Pop Hits,Memories,2021-06-11,0.0,1.0,11.0,189486.0,0.841,soft,High,2021.0,3.1581
0.445,78.998,0.781,pop,-6.061,0.184,0.591,Ed Sheeran,4.0,0.0295,81,x (Deluxe Edition),Soft Pop Hits,Thinking out Loud,2014-06-21,0.0,1.0,2.0,281560.0,0.474,soft,High,2014.0,4.692666666666667
0.638,79.064,0.481,pop,-5.862,0.154,0.497,Train,4.0,0.0276,80,Drops Of Jupiter,Soft Pop Hits,Drops of Jupiter (Tell Me),2001-03-27,0.0,1.0,0.0,259933.0,0.153,soft,High,2001.0,4.332216666666667
0.845,110.056,0.671,pop,-4.93,0.329,0.775,Dua Lipa,4.0,0.048,80,Dance The Night (From Barbie The Album),Soft Pop Hits,Dance The Night - From Barbie The Album,2023-05-25,0.0,0.0,11.0,176579.0,0.0207,soft,High,2023.0,2.9429833333333333
0.797,139.994,0.704,pop,-5.927,0.0546,0.825,OneRepublic,4.0,0.0475,79,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",Soft Pop Hits,I Ain't Worried,2022-05-13,0.000745,1.0,0.0,148486.0,0.0826,soft,High,2022.0,2.4747666666666666
0.628,103.998,0.674,pop,-7.079,0.0944,0.552,P!nk,4.0,0.03,79,The Truth About Love,Soft Pop Hits,Try,2012-09-18,0.0,1.0,2.0,247907.0,0.00144,soft,High,2012.0,4.131783333333333
0.473,119.992,0.765,pop,-5.829,0.391,0.34,Lukas Graham,4.0,0.0514,79,Lukas Graham,Soft Pop Hits,7 Years,2016-04-01,0.0,1.0,10.0,237300.0,0.287,soft,High,2016.0,3.955
0.465,89.087,0.449,pop,-8.964,0.303,0.543,Giveon,3.0,0.0791,79,TAKE TIME,Soft Pop Hits,Heartbreak Anniversary,2020-03-27,1.02e-06,1.0,0.0,198371.0,0.524,soft,High,2020.0,3.3061833333333333
0.798,116.032,0.796,pop,-6.312,0.0952,0.942,"Elton John, Dua Lipa, PNAU",4.0,0.0317,79,Cold Heart (PNAU Remix),Soft Pop Hits,Cold Heart - PNAU Remix,2021-08-13,4.19e-05,1.0,1.0,202735.0,0.034,soft,High,2021.0,3.3789166666666666
0.53,108.038,0.63,pop,-7.259,0.177,0.417,"Meghan Trainor, John Legend",3.0,0.0434,78,Title (Deluxe),Soft Pop Hits,Like I'm Gonna Lose You (feat. John Legend),2015-01-09,0.0,1.0,0.0,225053.0,0.4,soft,High,2015.0,3.7508833333333333
0.55,101.19,0.551,pop,-5.339,0.202,0.342,"Stephen Sanchez, Em Beihold",3.0,0.0286,78,Until I Found You (Em Beihold Version),Soft Pop Hits,Until I Found You (with Em Beihold) - Em Beihold Version,2022-04-22,0.0,1.0,10.0,176440.0,0.777,soft,High,2022.0,2.9406666666666665
0.401,111.825,0.677,pop,-8.467,0.116,0.195,Niall Horan,4.0,0.0308,78,Flicker (Deluxe),Soft Pop Hits,This Town,2017-10-20,0.0,1.0,9.0,232852.0,0.712,soft,High,2017.0,3.8808666666666665
0.699,114.481,0.85,pop,-3.292,0.32,0.915,Paul Russell,4.0,0.0776,78,Lil Boo Thang,Soft Pop Hits,Lil Boo Thang,2023-08-18,0.0,1.0,0.0,114234.0,0.152,soft,High,2023.0,1.9039
0.764,169.928,0.591,pop,-5.484,0.103,0.478,"The Kid LAROI, Justin Bieber",4.0,0.0483,78,STAY (with Justin Bieber),Soft Pop Hits,STAY (with Justin Bieber),2021-07-09,0.0,1.0,1.0,141806.0,0.0383,soft,High,2021.0,2.3634333333333335
0.45,178.765,0.597,pop,-6.658,0.382,0.537,"Ariana Grande, Justin Bieber",3.0,0.0418,78,Stuck with U,Soft Pop Hits,Stuck with U (with Justin Bieber),2020-05-08,0.0,1.0,8.0,228482.0,0.223,soft,High,2020.0,3.8080333333333334
0.82,144.905,0.621,pop,-4.865,0.104,0.452,Bruno Mars,4.0,0.0367,78,Doo-Wops & Hooligans,Soft Pop Hits,Marry You,2010-05-11,0.0,1.0,10.0,230192.0,0.332,soft,High,2010.0,3.836533333333333
0.174,112.672,0.681,pop,-8.745,0.0983,0.231,Calum Scott,4.0,0.0315,78,Only Human (Deluxe),Soft Pop Hits,Dancing On My Own,2018-03-09,3.35e-05,1.0,1.0,260285.0,0.837,soft,High,2018.0,4.3380833333333335
0.488,136.07,0.752,pop,-7.05,0.0936,0.533,Halsey,4.0,0.0705,78,Manic,Soft Pop Hits,Without Me,2020-01-17,9.2e-06,1.0,6.0,201661.0,0.293,soft,High,2020.0,3.3610166666666665
0.738,119.976,0.721,pop,-4.77,0.118,0.637,"Marshmello, Jonas Brothers",4.0,0.0403,77,Leave Before You Love Me,Soft Pop Hits,Leave Before You Love Me (with Jonas Brothers),2021-05-21,4.41e-06,1.0,7.0,154983.0,0.00226,soft,High,2021.0,2.58305
0.902,100.012,0.673,pop,-2.392,0.0558,0.536,American Authors,4.0,0.0346,77,"Oh, What A Life",Soft Pop Hits,Best Day Of My Life,2014-01-01,0.000227,1.0,2.0,194240.0,0.0591,soft,High,2014.0,3.2373333333333334
0.788,120.076,0.748,pop,-7.055,0.0863,0.884,Maroon 5,4.0,0.0334,78,V,Soft Pop Hits,Sugar,2014-09-02,0.0,1.0,1.0,235493.0,0.0591,soft,High,2014.0,3.9248833333333333
0.657,107.01,0.753,pop,-3.061,0.112,0.437,"Zedd, Maren Morris, Grey",4.0,0.0449,76,The Middle,Soft Pop Hits,The Middle,2018-01-23,0.0,1.0,7.0,184732.0,0.171,soft,High,2018.0,3.078866666666667
0.342,102.819,0.516,pop,-8.985,0.21,0.0993,Selena Gomez,4.0,0.0425,76,Rare,Soft Pop Hits,Lose You To Love Me,2020-01-10,0.0,1.0,4.0,206459.0,0.55,soft,High,2020.0,3.4409833333333335
0.794,114.066,0.601,pop,-5.844,0.418,0.244,"Mark Ronson, Miley Cyrus",4.0,0.0671,76,Late Night Feelings,Soft Pop Hits,Nothing Breaks Like a Heart (feat. Miley Cyrus),2019-06-21,1.36e-06,0.0,7.0,217099.0,0.00987,soft,High,2019.0,3.618316666666667
0.673,203.812,0.492,pop,-5.431,0.137,0.488,Morgan Wallen,4.0,0.0347,76,3 Songs At A Time Sampler,Soft Pop Hits,Last Night,2023-01-31,0.0,1.0,6.0,163855.0,0.413,soft,High,2023.0,2.730916666666667
0.426,84.876,0.674,pop,-9.504,0.132,0.337,Lorde,4.0,0.122,76,Pure Heroine,Soft Pop Hits,Royals,2013-09-27,0.0,1.0,7.0,190185.0,0.12,soft,High,2013.0,3.16975
0.825,94.931,0.56,pop,-3.862,0.161,0.268,Vanessa Carlton,4.0,0.0379,75,Be Not Nobody,Soft Pop Hits,A Thousand Miles,2002-04-30,0.0,1.0,11.0,237493.0,0.323,soft,High,2002.0,3.9582166666666665
0.792,119.054,0.627,pop,-4.311,0.0845,0.415,Taylor Swift,4.0,0.031,75,Fearless (Taylor's Version),Soft Pop Hits,Love Story (Taylor’s Version),2021-04-09,3.97e-06,1.0,2.0,235767.0,0.13,soft,High,2021.0,3.92945
0.54,116.947,0.759,pop,-6.039,0.0945,0.75,"Shawn Mendes, Camila Cabello",4.0,0.0287,75,Señorita,Soft Pop Hits,Señorita,2019-06-21,0.0,0.0,9.0,190960.0,0.037,soft,High,2019.0,3.1826666666666665
0.683,159.878,0.515,pop,-5.099,0.392,0.572,Katy Perry,4.0,0.0371,74,Teenage Dream: The Complete Confection,Soft Pop Hits,Wide Awake,2012-03-12,2.64e-06,1.0,5.0,220947.0,0.0749,soft,High,2012.0,3.68245
0.444,150.96,0.703,pop,-9.331,0.0973,0.712,Jason Mraz,4.0,0.0417,74,We Sing. We Dance. We Steal Things.,Soft Pop Hits,I'm Yours,2008-05-12,0.0,1.0,11.0,242947.0,0.559,soft,High,2008.0,4.0491166666666665
0.495,129.062,0.864,pop,-7.036,0.0992,0.72,"Gotye, Kimbra",4.0,0.037,74,Making Mirrors,Soft Pop Hits,Somebody That I Used To Know,2011-01-01,0.000133,1.0,0.0,244973.0,0.591,soft,High,2011.0,4.082883333333333
0.706,92.513,0.482,pop,-5.762,0.105,0.144,Alicia Keys,4.0,0.0607,74,Girl on Fire (Remixes) - EP,Soft Pop Hits,Girl on Fire,2012-11-18,0.00106,1.0,9.0,224920.0,0.135,soft,High,2012.0,3.748666666666667
0.586,126.684,0.553,pop,-6.319,0.0813,0.443,Dean Lewis,4.0,0.0362,74,Be Alright,Soft Pop Hits,Be Alright,2018-06-29,0.0,1.0,11.0,196373.0,0.697,soft,High,2018.0,3.272883333333333
0.903,74.988,0.52,pop,-5.497,0.254,0.652,BANNERS,4.0,0.042,74,Where The Shadow Ends,Soft Pop Hits,Someone To You,2019-10-04,0.0,1.0,2.0,219801.0,0.00517,soft,High,2019.0,3.66335
0.331,72.023,0.459,pop,-12.603,0.135,0.271,Duncan Laurence,3.0,0.0421,73,Arcade,Soft Pop Hits,Arcade,2019-03-07,0.00104,0.0,9.0,183624.0,0.817,soft,High,2019.0,3.0604
0.714,175.924,0.564,pop,-4.987,0.155,0.33,Rachel Platten,4.0,0.129,73,Wildfire,Soft Pop Hits,Fight Song,2016-01-01,0.0,1.0,7.0,204013.0,0.0549,soft,High,2016.0,3.4002166666666667
0.798,120.012,0.719,pop,-4.582,0.134,0.591,Katy Perry,4.0,0.0361,73,Teenage Dream,Soft Pop Hits,Teenage Dream,2010-01-01,2.34e-06,1.0,10.0,227741.0,0.0162,soft,High,2010.0,3.7956833333333333
0.588,113.608,0.491,pop,-6.177,0.0906,0.193,P!nk,4.0,0.0506,72,Beautiful Trauma,Soft Pop Hits,What About Us,2017-10-13,2.01e-06,1.0,1.0,269600.0,0.0281,soft,High,2017.0,4.493333333333333
0.71,89.929,0.5,pop,-3.015,0.329,0.419,Imagine Dragons,4.0,0.0339,72,Night Visions,Soft Pop Hits,Demons,2012-09-04,0.00025,1.0,3.0,175200.0,0.19,soft,High,2012.0,2.92
0.445,50.827,0.286,pop,-8.087,0.114,0.278,Forest Blakk,4.0,0.0347,72,If You Love Her,Soft Pop Hits,If You Love Her,2020-09-30,0.0,1.0,6.0,217352.0,0.355,soft,High,2020.0,3.622533333333333
0.415,114.145,0.728,pop,-6.852,0.0616,0.455,Julia Michaels,4.0,0.0639,72,Nervous System,Soft Pop Hits,Issues,2017-07-28,0.0,1.0,8.0,176320.0,0.401,soft,High,2017.0,2.9386666666666668
0.632,147.873,0.494,pop,-6.89,0.0869,0.0797,Lauren Daigle,4.0,0.0342,72,Look Up Child,Soft Pop Hits,You Say,2018-09-07,0.0,1.0,5.0,274693.0,0.682,soft,High,2018.0,4.578216666666667
0.473,75.801,0.464,pop,-10.086,0.109,0.604,"JP Saxe, Julia Michaels",4.0,0.129,72,If the World Was Ending (feat. Julia Michaels),Soft Pop Hits,If the World Was Ending (feat. Julia Michaels),2019-10-17,0.0,1.0,1.0,208687.0,0.866,soft,High,2019.0,3.4781166666666667
0.72,79.983,0.508,pop,-5.908,0.0563,0.472,Beyoncé,4.0,0.0628,71,I AM...SASHA FIERCE,Soft Pop Hits,Halo,2008-11-17,0.0,0.0,11.0,261640.0,0.272,soft,High,2008.0,4.360666666666667
0.638,184.086,0.378,pop,-5.576,0.0849,0.735,"fun., Janelle Monáe",4.0,0.075,71,Some Nights,Soft Pop Hits,We Are Young (feat. Janelle Monáe),2012-02-21,7.66e-05,1.0,10.0,250627.0,0.02,soft,High,2012.0,4.177116666666667
0.549,90.04,0.644,pop,-5.415,0.134,0.167,Alicia Keys,4.0,0.0285,71,As I Am (Expanded Edition),Soft Pop Hits,No One,2007-11-09,8.85e-06,0.0,1.0,253813.0,0.0209,soft,High,2007.0,4.230216666666666
0.725,123.28,0.49,pop,-3.304,0.0983,0.335,Amy Winehouse,4.0,0.0392,70,Back To Black,Soft Pop Hits,Back To Black,2006-10-27,2.68e-05,1.0,10.0,240440.0,0.123,soft,High,2006.0,4.007333333333333
0.63,89.991,0.654,pop,-4.644,0.111,0.43,"Dan + Shay, Justin Bieber",4.0,0.0259,70,"10,000 Hours (with Justin Bieber)",Soft Pop Hits,"10,000 Hours (with Justin Bieber)",2019-10-04,0.0,1.0,10.0,167693.0,0.153,soft,High,2019.0,2.7948833333333334
0.316,118.582,0.398,pop,-7.031,0.295,0.174,Andra Day,4.0,0.0368,70,Cheers to the Fall,Soft Pop Hits,Rise Up,2015-08-28,0.0,1.0,1.0,253342.0,0.805,soft,High,2015.0,4.222366666666667
0.922,130.007,0.666,pop,-4.645,0.0867,0.758,Katy Perry,4.0,0.0352,70,Teenage Dream: The Complete Confection,Soft Pop Hits,Part Of Me,2012-01-01,0.0,1.0,5.0,216160.0,0.000348,soft,High,2012.0,3.6026666666666665
0.348,74.541,0.349,pop,-6.142,0.12,0.0886,Christina Perri,4.0,0.0316,69,lovestrong.,Soft Pop Hits,jar of hearts,2011-05-10,0.0,1.0,3.0,246587.0,0.726,soft,High,2011.0,4.109783333333334
0.787,117.089,0.399,pop,-2.88,0.0685,0.572,Sia,5.0,0.0499,69,1000 Forms Of Fear (Deluxe Version),Soft Pop Hits,Chandelier,2015-05-04,6.07e-05,1.0,1.0,216120.0,0.0197,soft,High,2015.0,3.602
0.465,113.81,0.6,pop,-4.951,0.149,0.0682,Zoe Wees,4.0,0.0314,69,Control,Soft Pop Hits,Control,2020-03-13,1.48e-06,1.0,4.0,230880.0,0.643,soft,High,2020.0,3.848
0.698,143.994,0.726,pop,-4.165,0.309,0.867,Bruno Mars,4.0,0.0431,89,Unorthodox Jukebox,Throwback Party,Locked out of Heaven,2012-12-07,0.0,1.0,5.0,233478.0,0.049,throwback,High,2012.0,3.8913
0.587,186.003,0.679,pop,-7.015,0.137,0.486,"The Weeknd, Daft Punk",4.0,0.276,87,Starboy,Throwback Party,Starboy,2016-11-25,6.35e-06,1.0,7.0,230453.0,0.141,throwback,High,2016.0,3.840883333333333
0.669,112.238,0.908,pop,-2.827,0.237,0.662,Eminem,4.0,0.0738,86,The Eminem Show,Throwback Party,Without Me,2002-05-26,0.0,1.0,7.0,290320.0,0.00286,throwback,High,2002.0,4.838666666666667
0.652,95.977,0.825,pop,-3.183,0.0931,0.931,Ed Sheeran,4.0,0.0802,86,÷ (Deluxe),Throwback Party,Shape of You,2017-03-03,0.0,0.0,1.0,233713.0,0.581,throwback,High,2017.0,3.8952166666666668
0.939,129.024,0.671,pop,-3.206,0.298,0.53,"Pitbull, AFROJACK, Ne-Yo, Nayer",4.0,0.161,84,Planet Pit (Deluxe Version),Throwback Party,Give Me Everything (feat. Nayer),2011-06-17,0.0,1.0,8.0,252307.0,0.191,throwback,High,2011.0,4.205116666666667
0.902,84.412,0.573,pop,-7.638,0.0928,0.876,a-ha,4.0,0.054,84,Hunting High and Low,Throwback Party,Take on Me,1985-06-01,0.00125,0.0,6.0,225280.0,0.018,throwback,High,1985.0,3.7546666666666666
0.824,100.024,0.778,pop,-5.892,0.405,0.758,"Shakira, Wyclef Jean",4.0,0.0707,84,"Oral Fixation, Vol. 2 (Expanded Edition)",Throwback Party,Hips Don't Lie (feat. Wyclef Jean),2005-11-28,0.0,0.0,10.0,218093.0,0.284,throwback,High,2005.0,3.6348833333333332
0.791,105.018,0.894,pop,-4.699,0.0388,0.583,"USHER, Lil Jon, Ludacris",4.0,0.112,84,Confessions (Expanded Edition),Throwback Party,Yeah! (feat. Lil Jon & Ludacris),2004-03-23,0.0,1.0,2.0,250373.0,0.0183,throwback,High,2004.0,4.172883333333333
0.866,128.038,0.578,pop,-3.804,0.257,0.619,WALK THE MOON,4.0,0.0619,83,TALKING IS HARD,Throwback Party,Shut Up and Dance,2014-12-02,0.0,1.0,1.0,199080.0,0.00701,throwback,High,2014.0,3.318
